MESSAGE,WHO,WHAT,WHEN,WHERE,WHY,HOW,HOW MUCH
"[""@rickfish You can use the PerformanceTest (https://github.com/Netflix/conductor/pull/1940/files#diff-8a372fc5d838b1a09cac3814bb9cb8df1819e64b726eb2cd2988743b199b35f8) in this PR to stress test the Queue Dao. It is not production env, but it can simulate a lot of load with multiple producers/consumers and thus approximate your production env. I was using that while developing this PR. The test by default spawns 4 producer threads, 8 consumer threads (workers) and expects a set number of messages to be pushed into the queue and successfully processed. In addition, there's a few threads invoking queueDetail() and a few additional threads invoking processUnacks() to put additional load on the dao. The test is a unit test, but expects a real PSQL to be deployed manually on the host. In addition to the attached performance test (testing just the Queue Dao) I was running a performance test executing workflows against a full conductor + psql + 8 worker nodes setup. This external test also behaved well and the performance was higher with this PR applied. So I totally understand your concerns, but the testing mentioned above should increase confidence in this PR a bit Note: I was actually running into problems in the queue dao without this PR when executing that performance test ... e.g. https://github.com/Netflix/conductor/pull/1940/files#diff-fab744a4a59813bc19b455dbc4f34e34e3657655dde025e0177f9621dfca72f4 > One question: why the double query for LOCK_TASKS in the processUnacks methods? That's a mistake, thanks for pointing it out. Will remove the double query.""]",0.02226354703815212,0.05039783808317185,0,0,0.0023676454468678824,0.9228287665998102,0
['@rickfish thank you for review and testing. @apanicker-nflx can we get this in ?'],0.9995145104382145,0.00021434321912792105,4.773162379938142e-06,0.00025468883826639416,0,0,0
['@rickfish Does this change fix the issue #1806?'],0.9625604399870191,0.03510442107111993,0,0,0,0.0017681389963710116,0
['@mdepak Can you please pick this back up and drive to completion as it seems to be affecting other users as well? Thanks.'],0.9975049847375281,0.002355091732601446,0,4.8700366608927946e-05,0,0,0
"['@apanicker-nflx\xa0 The intent of this pull request is to ensure that the default behavior is maintained before my previous changes (https://github.com/Netflix/conductor/pull/1748) of introducing Execuution scheudler. The following version of Obervable.interval() method was invoked earlier from the ObservableQueue implementations and it is using compuation scheudler. ```public static Observable<Long> interval(long initialDelay, long period, TimeUnit unit) {return interval(initialDelay, period, unit, Schedulers.computation());}```With this PR, when the config (`Configuration#getEventSchedulerPollThreadCount()`) is not provided (NULL), `Schedulers.computation()` is returned thus maintining the default behavior. I have verified with 100 types of event queues in my local with Schedulers.computation() scheduler and it works as expected. Whereas dedicated threadpool helps in high througput scenairos where each thread is allocated for one event type.\xa0 Could we merge this PR so that existing behavior is maintained before I dig deep to identify root cause to fix in Executor scheduler area as well?\xa0 Please let me know your thoughts on this. Sidenote: Ideally, the obervables from interval() should share the threads from the passed scheduler object to poll from the queues. This happends as expected for Schedulers.computation(). In theory,Executor scheduler is expected to behave same way. But a thread from the Executor scheudler pool always polls a particular queue type instead of relinquishing it after a single call. This causes only few event types to be processed. RxJava version (1.2.2) is deprecated and I guess no support is available. I just started trying to migrate to latest RxJava 3.0.0 version to see if any bug is fixed. Apologies for the dealyed respones.']",0.0005594913447207264,0.9993546093541943,0,2.8979206569520673e-05,0,0,0
"['This looks good to me. Just to have another pair of eyes, preferably from Postgres module users, can one of you help reviewing this? @raghavendra-bhat, @marosmars , @rickfish.. Thank you!']",0.9999772771531678,1.2987840296944958e-05,0,0,0,0,0
"[""@mactaggart I have a query, in general, on the use of 'id' columns in the tables. I think you might have a reason in using but I don't see this column being used in any of the execution and queue dao related tables queries (except for one instance where one of the queries use ordering by Id in task_in_progress table but even that could be replaced by created_on?). @kishorebanala @rickfish""]",0.3801279509159782,0.6089229123441112,0,0.0009129449270992642,0.009690434636087299,0,0
"['Looking at this comment Netflix/spectator#782, I think that something is missing (in fact, exporting the metrics as in this PR, make a lot of label/tags unavailable in Prometheus)\\r\\n\\r\\n@manan164 could you please advise on how to handle Prometheus metrics?']",0.04794542951128478,0.3400243657394869,0,0,0.6024499063870198,0.009046475903821037,0
['How do you restart build in TravisCI? We are also trying to contribute to the project with my colleague @azb96 by merging PR #2038 @andrea11 ?'],0.00026949519421515207,1.7869503735420744e-05,0,0,0,0.9996761493709394,0
[],0,0,0,0,0,0,0
['@andrea11 Is there any way we can communicate with you privately about the contribution process for guidance?'],0.9900919335432761,0,0,0.00838395096550992,0.0002515071850613894,0.0011489019716346748,0
['@apanicker-nflx could you please review this PR and eventually merge it? Thank you'],0.9990258845587847,0.0005931442107995272,0,0,0,0.00022302604491124405,0
['@rickfish @raghavendra-bhat could you please help with reviewing this PR?'],0.9950219263835142,0.004848502425315691,0,0,0,2.7510687291679822e-05,0
['@rickfish Can you please verify the changes to the postgres module?\\r\\n@mashurex Can you help reviewing the changes to the mysql module?'],0.38618125777785184,0.6131736341837248,0,0.0001747435652730736,0,0,0
['@apanicker-nflx \\r\\nCan you please review this PR? \\r\\nThanks'],0.8271084879788779,0.17237293890180966,0,0.00010407643259008242,0,0.00029827490401583936,0
"[""I don't see 'es7-persistence' folder in main branch.\xa0 any plans to make it available ?""]",0.00010128725186390047,0.00696870547207192,0,7.907945851388276e-06,0,0,0
[],0,0,0,0,0,0,0
"[""Our build is failing with this error. Can you help us please? \\r\\n\\r\\n@kishorebanala @apanicker-nflx @aravindanr @jfernandez\\r\\n\\r\\n```\\r\\ntoomanyrequests: You have reached your pull rate limit. You may increase the limit by authenticating and upgrading: https://www.docker.com/increase-rate-limit\\r\\nNo stopped containers\\r\\n> Task :conductor-mysql-persistence:integrationTestDockerComposeUp FAILED\\r\\nFAILURE: Build failed with an exception.\\r\\n* What went wrong:\\r\\nExecution failed for task ':conductor-mysql-persistence:integrationTestDockerComposeUp'.\\r\\n> Exit-code 1 when calling docker-compose, stdout: N/A\\r\\n```""]",0.02253055254461621,0.9769598069875263,0,7.02533896267406e-05,0,0.00042171577069908736,0
['@kishorebanala could you please review our PR?'],0.00010820434881330698,0.0006465166538944011,0,0,0,0,0
"['Hello @kishorebanala,\\r\\n\\r\\nWe have completed all of your requested changes. Could you please review our PR again?']",0.3679963350375099,0.6316631167944414,0,0.00014120553979487505,0,0,0
"[""@moustaki : not sure who to contact, but is the dev branch also included for the next 3.0 version?\\r\\n\\r\\nI'd be happy to have this fix in both versions.""]",0.9964627463737561,0.0035163456368313972,0,9.37545925600911e-06,0,0,0
"[""Hello @Jiehong how did you manage to restart your build? Ours stuck in the dockercomposeup stage and we couldn't restart our build.""]",0.05168087440755988,0.09339136405127464,0.0002753834686940192,0,0,0.8540053334119605,0
[],0,0.12845212656210414,0,0,0,0,0
['@Jiehong thank you. Is there any way we can communicate with you privately about the contribution process for guidance?'],0.13984259644385977,0.00036957997494801846,0,0.8546193105651005,0,0.004737969550135231,0
"[""@azb96 : I don't know much more than you, as I'm not working at Netflix. @kishorebanala : would you have more info regarding @azb96 's request? Also, feel free to approve this ;)""]",0.9999720323251027,0,0,8.427933098989742e-06,0,0,0
"[""Hi @rickfish \\r\\nThanks for the review. \\r\\nFlyway changed the default schema history table name from `schema_version` to `flyway_schema_history`.\\r\\nSo, it's not recognized your history table and you got an error.\\r\\nI updated the configurations to use `schema_version` as default.\\r\\ncan you pls try to run it again with the new commit? \\r\\n""]",0.017475162358572275,0.9804968127386746,0,0,0.0002184352338398066,0.0016879385288998403,0
"['Hi @rickfish ,\\r\\nAny update? Did you get a chance to look into it?']",0.8206491709832292,0.017007781574164906,0.12939584592752423,0,0,0.028101916559608947,0
"['Hi @apanicker-nflx / @aravindanr, \\r\\nCould you pls review and merge this PR?\\r\\nThis issue blocking us, and force us to work with a forked repo.\\r\\nWe have a requirement to destroy and deploy new conductor clusters which consist of multiple instances, \\r\\nWhen we deploy a new cluster with an empty database we get the following error:\\r\\nERROR: duplicate key value violates unique constraint ""pg_type_typname_nsp_index""\\r\\nThis PR fixes this issue, by updating the flyway version (which causes this bug).\\r\\n\\r\\n\\r\\n']",0.016291020704214183,0.9836221348294582,0,1.0615801067943149e-05,0,5.9453147058787695e-05,0
"[""@apanicker-nflx When do you think someone could have a look? I personally think it's almost done. The only things that are missing are integ tests and potentially in memory tests on some of the ExecutionDAO tables. I don't think the in memory tables should be configurable, as it introduces a lot of complexities and is probably a niche feature anyway. So just testing general compatibility is fine and then letting the users define the in memory table on the sqlserver is probably a better approach.""]",0.00014626814663412006,0,0.9993363941837995,0,0,0.0002928218951954259,0
"[""@apanicker-nflx I've done some cursory review at this point but my SQL Server is a bit rusty compared to MySQL and PostgreSQL.@mactaggart @rickfish @s50600822 now that there are going to be 3 different RDBMS persistence layers, do you think there would be an advantage to unifying them to some degree? I have lots of thoughts about the schema and some issues I've noticed in the MySQL layer over time. @apanicker-nflx should I create an issue for the thought? Pull request?""]",0.05570266430884283,0.9441034329838868,0,0.00010245836879376155,0,4.3077682602857736e-05,0
"['@apanicker-nflx @mactaggart @rickfish @mashurex\xa0 \xa0 what are your opinions on using stored procedures? We are currently running about 50,000 WFs per day and the performance is either like MySql or little bit better at times which is pretty good. We will be running about 10 times as much in the future though. I asked our DBA what he thinks and he basically said that we should use stored procedures. The SQL Server does undesirable things with the queue_message table which sometimes cause the pop to take longer than 1 second. And these things can only be adjusted with stored procedures. Also, do you prefer I merge to version 2 or 3? There are a lot of changes in 3 so that might take longer to figure out. Thanks']",0.00014193008227018954,4.791673149523e-07,0,0,0,0,0
"["">Up until v3.0.2 it seemed like conductor.db.type was just ignored and the in memory redis/dynomite was used, and on v3.0.3 I'm getting some kind of a Bean exception when trying to use MySQL.\\r\\n\\r\\n@TwoUnderscorez This is addressed in the latest release [v3.0.4](https://github.com/Netflix/conductor/releases/tag/v3.0.4). Could you please try again? Since 3.0.x is the version with long-term support, we recommend that SQL server persistence is added to the `main` with `2.31` as the next choice.""]",0,0.23981605188323735,0,0.27486970323925397,0.10277949611386274,0.2930977523024751,0
"[""@apanicker-nflx @mactaggart @rickfish @mashurex  @aravindanr I have made a few more changes, can you please have a look? As for conductor 3, I'll open a seprate pull request soon. Also, do you have any idea why the integration tests for sqlserver are failing? They are working locally and I'm clearly setting the maxPoolSize [here](https://github.com/TwoUnderscorez/conductor/blob/29ac43e541dbd6afc707b6d4562654aece14d016/test-harness/src/test/java/com/netflix/conductor/tests/utils/SqlServerTestRunner.java#L54)""]",0.9828094726013991,0.01641154382498872,0.000247044271637158,0.0003896023322289009,0,0,0
"[""Hi @apanicker-nflx / @aravindanr \\r\\nThis PR not reviewed for a long time, do you think this feature/fix still relevant? (I see that the search API still returns WorkflowSummary instead of Workflow).\\r\\nFrom our side, it will be much easier to get Workflow and not WorkflowSummary and cast it.\\r\\nif it's relevant I will update the PR with the latest changes (main branch).""]",0.02651541545069627,0.973400423022973,0,0,3.7227158345518305e-05,0,0
['Was this PR opened by mistake on the source instead of the fork?'],0.0012168332398029556,0.995714520685839,0,0.002958863609707509,0,0,0
['@apanicker-nflx @aravindanr\xa0 Could you take a look at this?'],0.9990657504830818,0.0005018477856943706,0,0.00042218890580639706,0,0,0
"['@apanicker-nflx Hi, the build failed because an ExternalPayloadStorage test which not related to my changes.Error: com.netflix.conductor.test.integration.ExternalPayloadStorageSpec > Test conditional workflow with system task using external payload storage FAILED Can you please assist? Thanks']",0.10549895830510751,0.8929521258616578,0,0,0.0009469439059063406,0.0002228142707772193,0
"['@apanicker-nflx \\r\\nHi\xa0 the check ""coverage/coveralls â€” Coverage decreased (-0.1%) to 70.329%"" failed, but is not related to what i added in the PR, what do you suggest to do?']",0.0001494015366265765,0.9998406931906776,0,0,0,0,0
"['> @apanicker-nflx\\r\\n> Hi, the build failed because an ExternalPayloadStorage test which not related to my changes.\\r\\n> Error:\\r\\n> com.netflix.conductor.test.integration.ExternalPayloadStorageSpec > Test conditional workflow with system task using external payload storage FAILED\\r\\n> \\r\\n> Can you please assist?\\r\\n> \\r\\n> Thanks\\r\\n\\r\\nWe are aware of this flaky test in v2.x. Restarting the build fixes it. We are looking to fix this forward in v3.0\\r\\n\\r\\n>@apanicker-nflx\\r\\n>Hi the check ""coverage/coveralls â€” Coverage decreased (-0.1%) to 70.329%"" failed, but is not related to what i added in the PR, what do you suggest to do?\\r\\n\\r\\nCoveralls has been unreliable partly due to the fact that it is not fully configured for the project, you can ignore this.']",0.006114958478330922,0.9922502404410195,0,0,0.0011767227911280644,0.0003236745572192351,0
['@maheshyaddanapudi Could you please break this PR into two parts - one which adds Spring Security and another for docker file changes? This would make it easier to review and also also cleanly separate out the changes. Thanks'],0.0027362565919822448,0.9967080597561649,0,0,0,0.0005189756982893327,0
"['> @maheshyaddanapudi Could you please break this PR into two parts - one which adds Spring Security and another for docker file changes? This would make it easier to review and also also cleanly separate out the changes. Thanks\\r\\n\\r\\n@aravindanr I understand. There are a few commits which have both the changes. Hence the easiest or fast way to segregate them for me, would be to delete the forked repo, first checkin the security changes and submit a PR. Once that is done, I can add Docker changes and create another. Does that sound ok ?']",0.14341817721906722,0.6914543126365168,0.0016123976244871152,0,0,0.16317441819418738,0
"[""@maheshyaddanapudi Thanks for README updates. This PR can't be merged since it contains security changes. Can you create a PR with just updates to the README file?""]",0.130673399813816,0.8644537711120078,0,0,0.004235679563985696,0.00019885453110948104,0
[],0,0,0,0,0,0,0
"['@apanicker-nflx While I understand where you\'re coming from, I unfortunately won\'t be able to do what you\'ve suggested.F337I personally think that the SQL Server is one of the most feature-rich modules and therefore should be in the main repo.* It supports fully all the workflow DAOs* Can act as a decider lock service* Highly configurable and documented* The SQL is written cooperatively with a DBA with 20+ years of experience.* It can be set up in any of these modes with only an SQL Server (no other technologies required): 1. Solo conductor with solo SQL Server (1 queue zone / no decider lock required). 2. Conductor per zone with HA (handled by Conductor) and DR (handled by SQL Server always-on cluster). a. 1 Conductor queue shard, 1\xa0 locking namespaces -> A cluster of Conductors with them dynamically assigning work depending on how big / busy each environment is. Any workflow started by any Conductor can be run by any other Conductor instance/zone. b. N Conductor queue shards, no decider lock required -> A cluster of Conductor but all workflows are local to the Conductor they were started by. A custom scheduling service is probably required for this which will devide the workload. 3. The ultimate setup - given an SQL Server always-on cluster running on 3 regions, and you have a k8s cluster on each region, deploy 2 Conductor instances on each k8s, both of the Conductor instances in each region share a queue shard and a locking namespace. Why 2 Conductor instances? In case one of them goes down and k8s is having trouble bringing it back up. We also wrote an external scheduling microservice which will do the right thing if a whole region goes down. It\'s not ready yet, so till then we\'re using 2a. While Dynomite is deprecated and is extremly difficult to set up.MySQL/Postgres - no way to devide queues by zone / zookeeper/redis is required for HA and it\'s not really documented Cassandra - verry little documentation and no full implemntation. So just redis is fully working? I haven\'t checked, but I think that sqlserver is either as feature-rich as redis or richer.If you decide to not accept this, I will just close my PRs and we\'ll just maintain an internal fork. I am not a Java developer and I don\'t want to be. I don\'t know how to do what you\'ve described and unfortunately, I don\'t have the time and patience to learn how. Also please note, this is not yet updated with version 2 of the PR, that\'s why it\'s still marked as a draft. You should probably not look at my code here until I mark it as ""Ready for review"". I will ask you to reconsider the idea of merging this module to your repo and update me, thanks.']",0.015124898285703646,0.7366039886785647,0,0.24061171159627026,0,0.006804517153920495,0
"['@FpyrypT I\'ve tried your branch with AWS ES7, and works well except for ""logs"" . Have you seen this before? \\r\\n\\r\\n` \xa0 \xa0 \\r\\n \xa0 \xa0 \xa0 at java.lang.Thread.run(Thread.java:834) [?:?]\\r\\n185826 [http-nio-8080-exec-8] ERROR com.netflix.conductor.es7.dao.index.']",0.041929044753212956,0.9572246385952445,0,0.00010256477579624992,0,0.0007110045704371842,0
"[""@aravindanr, I've added shaded es7-persistence module. Can you review the changes?""]",0.918090468181483,0.08181939179172654,0,2.625103870487441e-05,0,0,0
"['@aravindanr hi, when do you think you will be able to merge this PR? Thanks']",0,0,0.9994267587655735,9.966649456657116e-05,0,0,0
[],0,0.12845212656210414,0,0,0,0,0
"['Added a comment, merged the changes and got the same error on the build. Not used to rebasing so I added the comment. What is the process for merging to 3.x? What branch do I merge to?']",3.889507196770043e-05,0.9999535564435353,0,0,0,0,0
"['@apanicker-nflx created a pull request for 3.x, how to get around the io.chaossystems.grpc:grpc-healthcheck:1.0.1 build error for 2.31?']",6.375347236069976e-06,4.993038078989091e-06,0,0,0,0.9999766811478886,0
['any plan on merging this one?'],0.004613460743644835,0.9945041805766125,0,7.909333082154756e-05,0,0.0006192050995594773,0
"['@aravindanr thanks for pointing me to the discussion tab. I never noticed it I guess. I\'ll use it for next time.Regarding your points, perhaps they can be compatible: - If the task is FAILED already, then ""retryIfJqIstrue"" is not evaluated (aka today\'s behaviour) - If not (like COMPLETED) and the number of retries is not exhausted and retryIfJqIstrue is not null, then ""retryIfJqIstrue"" is evaluated its output is checked: - if ""true"": task is set to FAILED, with a message (""set for retry because of retryIfJqIstrue""), and the normal retry mecanism is used- if anything other than ""true"": status is not changed, and a message is added (something like ""retryIfJqIstrue did not evaluate to false"") What do you think?']",0.011090038566871326,0.3248447185197549,0,0,0.0013697418329526377,0.6625681887521371,0
['@apanicker-nflx can you review this RP?'],0.8159468670886322,0.18301352898381767,0,0.00034945306400540775,0,0,0
"['@ritu-p , can you please review this PR?']",0.9966724153225417,0.0032526117174147876,0,0,0,0,0
"['@aravindanr\xa0 @apanicker-nflx As part of this PR i\'m upgrading the version of the amqp-client since the current version (5.9.0) contains an issue related to consumer recovery and consumer tags. Since I updated the relevant dependencies.lock files, the compilation creates the final jar with the right amqp-client version, but if i delete the dependencies.lock files and run ""_./gradlew generateLock updateLock saveLock_"" to recreate them, the lock files of the **server** and **test-harness** will have the older version 5.9.0 and not 5.13.0. This situation will cause that the final boot jar will have the amp-client:5.9.0 and not 5.13.0. Updating the following files fix the problem: 1. Add to **./server/build.gradle**_implementation( group: \'com.rabbitmq\', name: \'amqp-client\'){ version{require ""${revAmqpClient}""}}_ 2. Add to **./test-harness/build.gradle** _testImplementation( group: \'com.rabbitmq\', name: \'amqp-client\'){ version{require ""${revAmqpClient}""}}_ Are you ok with this approach or you have a better idea? Thanks']",0.0046707061914865265,0.9696866770648102,0,1.97339116220571e-05,0,0.025595810326789977,0
['@ritu-p @aravindanr \\r\\nI made the requested changes and update the unit-test.\\r\\nCan you please review and merge if everything is ok?\\r\\nThanks'],0.9934053521644262,0.006570761812574403,0,5.138882061067896e-06,0,0,0
['@sajid-moinuddin Can you add some details about the changes in the PR?'],0.9990578940607238,0.0008554465026654531,0,0,0,1.949883183668547e-05,0
"['@kishorebanala @apanicker-nflx @aravindanr \\r\\nCan you please review this PR and raise concerns, if any?']",0.9997192770300687,0.0002592299635633743,0,0,0,0,0
['@ritu-p can you please help review this PR?'],0.9895286463798052,0.010422587009574843,0,0,0,0,0
"['>Are there any other places I should add tests? The workflow integration tests seem to be the most logical, but please let me know!\\r\\n\\r\\nParametersUtilsTest and WorkflowAndTaskConfigurationSpec provide good coverage for this change. Thanks for adding the tests.']",0.0006149905230200397,0.9990964510464085,0,0.0002604613698733639,0,1.8727753312207378e-05,0
['Is there something else that needs to be done here?'],0.0004286518101239777,0.9992906806859688,0,0,0.0002093621563651706,2.186008908440069e-05,0
"['> We have deployed this fix to our production server already, and it works as expected. How does this get back-ported to Conductor V2?\\r\\n\\r\\nThanks for taking the time to fix this bug. There is no automatic backport to 2.31. If you need this in that, please create another PR with the same changes targeting the `2.31` branch.']",0.0009097920509559778,0.0030675247897308877,0.001991046299053369,0,0,0.9937575800692947,0
[],0,0,0,0,0,0,0
['Do you have prints of the changes?'],0.0006570413525394791,0.11073855680002356,0,0.8884088902294026,0,0,0
['@aravindanr can we get this through? Current go client is not compatible with v3'],0.20610721178894106,0.7837587130246179,0,0.006784267162521821,0,0.0021911450892497905,0
['@taojwmware can you execute the following gradle command and commit the changes?`./gradlew generateLock saveLock`'],0.07242273569143452,0.0015177610856162592,1.9573753427104726e-05,0,0,0.9259903273656154,0
[],0,0.12845212656210414,0,0,0,0,0
['@aravindanr any advice here? Not sure how to kick off the above build issue?'],0.9218928840450822,0.033563745417163386,0,0.00766691853399886,0,0.03027360101073797,0
['@apanicker-nflx any insight here? Not sure if this has to do with the 2.31 travis changes in terms of the above build failure?'],0.04399825521740539,0.7299002193529024,0.03565555228246645,0,0.14646699002144506,0,0
['@apanicker-nflx or @aravindanr ? Any help here?'],0.9999437822452772,1.8602994417769285e-05,0,0,0,0,0
['@james-deee Sorry about the delay. This slipped through the cracks. The Github workflow is not working correctly. Could you rebase from `Netflix:2.31` into your fork and run the checks again?'],0.008833266506399075,0.015060437598910006,0.8944324767735385,0,0,0.07321797705380305,0
"[""@aravindanr this build failed. Is it a change to using Java 11 over here in 2.31 land? I bet it used to compile with Java 8? There's now a failure it looks like: ``` > Task :conductor-contribs:javadoc ^\xa0 symbol: \xa0 class PreDestroy location: package javax.annotation /home/runner/work/conductor/conductor/contribs/src/main/java/com/netflix/conductor/contribs/listener/ArchivingWithTTLWorkflowStatusListener.java:53: error: cannot find symbol 2 errors @PreDestroy```https://github.com/Netflix/conductor/runs/4157426509?check_suite_focus=true""]",0.8775368238685833,0.12214376822212507,0,6.93424004333794e-05,0,0.0002003058719391564,0
['Looks like it. I switched the ci build to use Java 8. Can you rebase and try again?'],0.0014512413287377465,0.9967850450708968,0.0002785694940282172,0,0,0.0014471613948386709,0
['@aravindanr that did it. Can you merge this when you get a chance? Thanks.'],6.756962569027768e-05,4.0017648046037914e-05,5.5596739528553556e-05,0,0,0,0
['@jxu-nflx Thanks for approving it. Could you please help merge it? Thanks!'],0.9995949114105473,0,1.6855610318434443e-05,2.0487901843600844e-05,0,0.00031708521600741713,0
['Seems the code change in this PR is unrelated to the failed test. Is it possible to rerun the check?'],3.689723285902607e-05,2.3732171098081645e-05,0,0,0,7.954307119245058e-06,0
"['Hey @rickfish ,\\r\\n\\r\\nI believe you use psql db for conductor and you helped us review this PR related to psql in the past: https://github.com/Netflix/conductor/pull/1940\\r\\n\\r\\nCould you take a look at this one as well ?\\r\\nAnd would this feature be useful to you ?']",0.9997410780860659,0.00024187052394625906,0,0,4.203092475176573e-06,0,0
"['Hey @rickfish thanks for taking a look and also for the info regarding performance of PostgresExecutionDAO.getWorkflowsByCorrelationId().\\r\\n\\r\\nHey @apanicker-nflx , can we get a review on this ?']",0.984246367295751,0.015514742159626551,0,3.927913877493764e-05,0,0,0
"['@Vasyl-9 Could you add Postgres payload storage as a separate module, like `azureblob-storage`?']",0.1483397393184494,0.8491607841302762,0,0.0022098160548855556,0,0,0
['After a discussion with @aravindanr it appears this entire block of code is entirely unnecessary as `domain` is evaluated as part of the `tasks` array where it is available and we should just use the value as-is returned by the API. \\r\\n\\r\\nCould you try if the following simplification works?\\r\\n\\r\\n\\r\\n```\\r\\n\xa0 const handleSelectedTask = (task) => {\\r\\n\xa0 \xa0 \xa0 \xa0 setSelectedTask(task)'],1.4657374064884633e-05,3.425222927661228e-06,0,0,0,9.200027424461031e-05,0
"['@apanicker-nflx , could you please merge this as we have got the required approvals?']",0.6656987620491075,0.2819208277843954,0.04738975087154996,0,0,0.0028873822014529966,0
['Wondering is this PR ready to be reviewed or still work in progress?'],0.0001467290308141197,1.9113665644021583e-05,0,0,0,0,0
['Anyone can do a favor for this commit? thanks a lot'],0.9999083813732428,4.206792433262952e-05,0,0,0,1.2225312017807552e-05,0
"[""Any reason why this PR was closed, @james-deee? I believe it's important. Also, I believe you need to change not only the version in graddle, but you would need also to rerun the gradlew locking the versions: ```./gradlew generateLock saveLock```. Last, but not least, there is still vulnerability with log4j 2.16, so we should go to log4j version 2.17. Please, let me know if you can address those points.""]",0.02479821014470923,0.08813992239878378,0,0,0.8802286902390205,0.005972197672322005,0
"[""> Any reason why this PR was closed, @james-deee? I believe it's important. Also, I believe you need to change not only the version in graddle, but you would need also to rerun the gradlew locking the versions: `./gradlew generateLock saveLock`. Last, but not least, there is still vulnerability with log4j 2.16, so we should go to log4j version 2.17. Please, let me know if you can address those points.\\r\\n\\r\\n@flavioschuindt isn't conductor version 2 using log4j1? Which is not subject to the same problem""]",0.0005522316190313712,0.9868238199885061,0,0,0.011828058868006764,0.00048066370037967287,0
['Thanks for merging @apanicker-nflx. Do you have any idea of when 2.31.6 will be released with this fix in place? Thank you.'],0,0,5.652406959486594e-05,0,0,0,0
"['@apanicker-nflx @aravindanr @kishorebanala I would like to discuss follow up actions with the community here: Above fix, of course, will address 2.31 branch. This means next version in this branch (maybe 2.31.7) will be ok. However, there are multiple versions in the 2.X range. In fact, just on my team, we have different versions being used at same time in production (e.g.: 2.27.2 & 2.30.3). Would be good if we had a way to backport this PR in others 2.X versions. I totally understand that is quite challenging as there are multiple versions released, but any idea how we should address it? If this PR is merged, I will open a PR soon to address my other two releases that are in production, but like I said there are other different releases that I am not even consuming on my application, but others might be using. Please, let me know your thoughts.']",0.5863958239143156,0.40726903184805785,0,0.0014275658327276637,0,0.004341119564353931,0
['@flavioschuindt we are also waiting for this fix. Can anyone please merge it? Thanks!'],0.9993510392661646,0.0004959393088081447,0,4.344208005858719e-05,0,0,0
['We also need this fix urgently. Is there anything holding it up? Thanks.'],0,0,0.0005985608304214342,0,0.32051118648538035,0.004948785925798443,0
"['@aravindanr Hi, I have rewritten a PR about PostgreSQL external storage. Can we get a review on this?']",0.34848217425628125,0.6513559447934272,0,0,0,0,0
['I reran this again locally on my system and the build was successful. Is this a problem with then environment?\\r\\n\\r\\n@apanicker-nflx @aravindanr @kishorebanala'],0.22265860496856985,0.5507091652187022,0,0.03727043104834109,0,0.17256500032652392,0
"[""@venkag We do not see a significant value gain by adding this retry logic feature, specifically since there isn't a requirement from the community. Could you please provide more details on why this needs to be added to Conductor and what specific usecases you are trying to address here? Also, please note that as part of the [contributing guidelines](https://github.com/Netflix/conductor/blob/main/CONTRIBUTING.md#i-want-to-contribute), we recommend starting a [discussion](https://github.com/Netflix/conductor/discussions) to gather inputs from the community and gauge interest. This also helps to finalize the implementation details for a contribution.""]",0.0002109778302317821,0.00045663201968105177,0,0,0.998807390025206,0.0004564205110660876,0
"[""What's the driving factor behind this change, if you don't mind my asking? DTO/DO separation tends to add a lot of complexity in my experience.""]",0.003946003438473738,0.06811495407443804,0,0,0.9263134432320811,0,0
[],0,0,0,0,0,0,0
"['Should `HTTP` task be in its own module, like `jsonjq-task`? Adding `HTTP` to core bloats it with ""web"" related dependencies.']",0.00011746924539023624,0.999759419894036,0,2.8378109564240088e-05,0,7.509151411894803e-05,0
[],0,0,0,0,0,0,0
[],0,0,0,0,0,0,0
['> If you want to use IAM client auth you need this lib so it is used only if you add the IAM authentication in the request which declare the class in this lib \\r\\n\\r\\nCan you add this as a `runtimeOnly` dependency in that case?'],0.01617866305899023,0.6377526798057581,0,0,0.017417427387638903,0.32764135457623295,0
['> @manan164 could you add more details about the bug that is fixed in this PR?\\r\\n\\r\\nHi @aravindanr\xa0 Added details.'],0.8082247687497145,0.19173748656071832,0,8.195314249597739e-06,0,0,0
"['@dougsillars Since this documentation is published under Conductor OSS, we cannot link to Orkes playground/code blocks from it. Would it be possible to use a local Conductor server and UI to run the code lab?']",0.006481142969433349,0.0445702358661192,0,0.9418585706422145,0.006575751571489719,0,0
"['@apanicker-nflx I realized I actually started without the `-d` flag:```docker run -p 8080:8080 -t conductor:server```When you run without `-d` do you see normal output or the exception I mentioned? And can you get a response from `curl http://localhost:8080/api/metadata/workflow`? When I run with `-d` the container starts but not healthily and I get no response when running `curl http://localhost:8080/api/metadata/workflow`. If I build the container with the fix in this PR I can see a healthy start without starting as a daemon, and I can run that curl and get the workflow definition back.']",0,0.021207069201209242,0.9715981324448575,0.002816416350148725,0,0.003579846702561142,0
"['@CherishSantoshi There are no changes here, is this intentional?']",0.5369585368629668,0.1594687022738635,0.001683549359871451,0.30125126349855297,0,0,0
"['Yes, moved all changes to RELATED.md as suggested by @aravindanr in the first comment.\\r\\nRaised another PR for the same - https://github.com/CherishSantoshi/conductor/pull/2\\r\\nHave I missed anything?']",0.10326282931429402,0.8962844678102313,0.00010156607358414078,0.0002951759319194509,0,0,0
